user_date,additions,deletions
Dave Foley (2013-10-13T00:48:19Z),189,0
Dave Foley (2013-10-13T00:51:09Z),1,0
Dave Foley (2013-10-13T00:51:15Z),55,56
Dave Foley (2013-10-13T00:56:27Z),7,0
Dave Foley (2013-10-13T00:59:03Z),4,4
