user_date,additions,deletions
Dave Foley (2012-12-11T18:54:03Z),4,0
Dave Foley (2012-12-11T19:12:49Z),3,1
Dave Foley (2012-12-11T19:38:47Z),27,4
Dave Foley (2012-12-11T19:39:23Z),1,0
Dave Foley (2012-12-12T00:06:06Z),2,0
Dave Foley (2012-12-12T00:06:53Z),13,0
