user_date,additions,deletions
Dean Hudson (2015-02-23T06:47:17Z),9503,0
Harry Dean Hudson (2015-02-23T06:50:04Z),4,0
Dean Hudson (2015-02-23T07:05:34Z),43,0
Dean Hudson (2015-02-23T17:37:10Z),9,1
Dean Hudson (2015-02-23T19:44:16Z),20,0
Dean Hudson (2015-02-23T21:59:42Z),8,7
