user_date,additions,deletions
Nathan Vander Wilt (2013-09-14T00:35:25Z),45,0
Nathan Vander Wilt (2013-09-14T00:58:29Z),31,0
Nathan Vander Wilt (2013-09-14T01:00:44Z),1,1
Nathan Vander Wilt (2013-09-14T19:30:25Z),1,2
Nathan Vander Wilt (2013-09-14T20:53:54Z),11,4
Nathan Vander Wilt (2013-09-14T21:34:17Z),8,7
Nathan Vander Wilt (2013-09-14T22:00:26Z),2,1
