user_date,additions,deletions
Nathan Vander Wilt (2014-11-18T06:01:04Z),71,0
Nathan Vander Wilt (2014-11-18T06:54:22Z),39,3
Nathan Vander Wilt (2014-11-18T07:00:15Z),9,0
Nathan Vander Wilt (2014-11-18T07:01:35Z),4,4
Nathan Vander Wilt (2014-11-18T07:05:35Z),2,1
