user_date,additions,deletions
Carter Rabasa (2014-10-13T04:22:22Z),15672,0
Carter Rabasa (2014-10-13T04:26:40Z),1,0
Carter Rabasa (2014-10-13T04:27:26Z),10,0
Carter Rabasa (2014-10-13T04:29:02Z),7,9
Carter Rabasa (2014-10-13T15:17:52Z),38,90
Carter Rabasa (2014-10-13T15:29:19Z),35,10
