user_date,additions,deletions
Carter Rabasa (2015-02-16T17:35:46Z),1,0
Carter Rabasa (2015-02-16T17:35:46Z),1,0
Carter Rabasa (2015-02-16T17:36:40Z),2,0
Carter Rabasa (2015-02-16T17:40:00Z),2,0
Carter Rabasa (2015-02-17T00:53:20Z),4,2
